Date, Open, High, Low, Close, Shares Traded, Turnover
20-JUL-2020,5819.4,5859.3,5817.4,5845.1,1597725926,10344.7
21-JUL-2020,5896.15,5901.75,5848.45,5853.4,1126313003,8716.05
22-JUL-2020,5869.15,5891.25,5820.9,5851.6,1142652184,9660.97
23-JUL-2020,5866.4,5904.6,5861.2,5892.5,617297400,7146.69
24-JUL-2020,5871.55,5892.95,5837.15,5879.35,798967681,8881.27
27-JUL-2020,5896.85,5903.1,5805.5,5812.8,607094541,7432.78
28-JUL-2020,5826.7,5862.1,5824.4,5855.45,675961539,7629.09
29-JUL-2020,5875.65,5923.65,5863.15,5881.05,964337080,8712.26
30-JUL-2020,5906.35,5915.55,5826.7,5837,826007610,8990.01
31-JUL-2020,5852.7,5876.55,5821.45,5866.7,846109512,8652.15
03-AUG-2020,5877.55,5912.6,5865.05,5870.4,880781407,8306.79
04-AUG-2020,5903.95,5940.5,5888.4,5929.5,769666848,8507.04
05-AUG-2020,5973.4,6004.85,5947.75,5960.15,818150015,9245.9
06-AUG-2020,5987.5,6032.35,5980.85,6026.65,742399385,9485.7
07-AUG-2020,6051.55,6112.9,6043.85,6102.65,1334570067,13102.09
10-AUG-2020,6161.8,6193.1,6154.4,6176.55,986845350,11109.24
11-AUG-2020,6212.4,6222.3,6148.6,6154.3,771602482,9528.6
12-AUG-2020,6145.55,6169.8,6120.85,6156.65,715153850,8729.97
13-AUG-2020,6191.45,6254.35,6189.95,6246.25,1099815498,12248.02
14-AUG-2020,6271.35,6298.1,6157.55,6199.3,1048706268,12434.69
17-AUG-2020,6250.8,6256.9,6184.7,6225.7,562156001,9006.56
18-AUG-2020,6247.7,6311.8,6247.05,6305.3,715957017,8744.57
19-AUG-2020,6339.6,6366.2,6338.1,6348.9,853472136,10483.35
20-AUG-2020,6320.75,6405.1,6301.65,6399.4,921839744,11176.24
21-AUG-2020,6450.7,6487.25,6440.55,6446.75,984564081,11275.84
24-AUG-2020,6490.55,6532.6,6488,6504.45,1132334622,9901.74
25-AUG-2020,6550.8,6565.45,6499.1,6526.45,856708343,12385.78
26-AUG-2020,6554.5,6575.2,6549.45,6559.8,752324972,11287.31
27-AUG-2020,6599.65,6613.35,6564.1,6570.4,913078289,11848.05
28-AUG-2020,6612.65,6636.8,6599.4,6609.4,2357212751,14979.67
31-AUG-2020,6657.4,6670.9,6330.55,6362.05,1719051051,15683.55
01-SEP-2020,6373.35,6449.45,6315,6410.5,2418904400,11564.48
02-SEP-2020,6436.05,6517.5,6421.8,6506.7,998165441,8761.79
03-SEP-2020,6540.8,6571.75,6537.2,6562.15,1967089784,9590.12
04-SEP-2020,6445.5,6522.55,6420.75,6459.85,2160731832,9591.94
07-SEP-2020,6480.95,6500.45,6387.45,6414.65,1765500811,8884.6
08-SEP-2020,6433.75,6445.6,6314.3,6336.8,927850784,8243.67
09-SEP-2020,6279.85,6311.15,6221.2,6298.4,878182867,8775.93
10-SEP-2020,6346.85,6393.6,6314.8,6370,773983757,7837.98
11-SEP-2020,6382.3,6411.25,6370.3,6408.05,584093744,7896.58
14-SEP-2020,6485.1,6620.55,6482.4,6582.85,974209646,12438.34
15-SEP-2020,6623.75,6670.1,6619.55,6662.1,1230696730,10338.6
16-SEP-2020,6690.55,6700.5,6656.55,6683.25,589620641,8661.71
17-SEP-2020,6655.5,6694.15,6634.6,6656.4,566370886,6793.43
18-SEP-2020,6694.25,6708.85,6634.25,6646.2,858567846,13615.67
21-SEP-2020,6660.95,6675.75,6395.45,6419.75,842206216,10159.33
22-SEP-2020,6411.35,6418.7,6189,6312.75,1081906661,9960.65
23-SEP-2020,6361.7,6393.35,6224.2,6289.35,1117315256,8351.5
24-SEP-2020,6217.7,6217.75,6140.7,6156.7,1015374041,8833.15
25-SEP-2020,6214.2,6319.5,6166.45,6309.85,1312414062,11127.73
28-SEP-2020,6374.6,6490.25,6366.85,6481.5,1007684331,10242.73
29-SEP-2020,6523.35,6537.4,6437.2,6473.95,1058353208,10765.56
30-SEP-2020,6496.4,6501.15,6452.55,6481.45,803326637,8429.6
01-OCT-2020,6532.55,6556.25,6517.7,6530.1,723516489,7877.59
05-OCT-2020,6564.45,6573.9,6508.75,6525,800951179,8363.94
06-OCT-2020,6567.1,6581.8,6541.65,6560.7,593919670,7497.13
07-OCT-2020,6569.6,6569.8,6515.5,6525.1,638562590,8077.4
08-OCT-2020,6552.9,6567.55,6494.2,6517.95,715859962,9051.15
09-OCT-2020,6532.4,6546.8,6495,6502.45,612405668,8713.99
12-OCT-2020,6522.1,6544.65,6451.8,6469.65,576408453,8048.78
13-OCT-2020,6466.5,6481.8,6432.85,6439.25,483934570,7630.73
14-OCT-2020,6437.5,6445.9,6390,6429.15,620629799,8334.46
15-OCT-2020,6441.9,6469.3,6320.7,6331.65,631403282,7991.54
16-OCT-2020,6358.55,6401.1,6319.4,6396,551777342,8092.95
19-OCT-2020,6434.45,6442.45,6391,6434.55,692826595,7434.37
20-OCT-2020,6422.65,6472.8,6410.5,6468.1,722575254,7190.39
21-OCT-2020,6491.55,6527.35,6417.7,6480.15,687162826,9608.93
22-OCT-2020,6470.6,6539.5,6464.7,6524.6,657683065,8504.52
23-OCT-2020,6565.75,6591.25,6550.95,6568.75,941949335,9824.55
26-OCT-2020,6591.7,6592.5,6460,6473.55,692614336,9163.75
27-OCT-2020,6480.15,6554.1,6425.15,6546.65,625261750,9236.78
28-OCT-2020,6555.5,6579.8,6479.05,6493.25,640286336,7779.09
29-OCT-2020,6455.2,6476.2,6411.8,6469.3,640610472,7011.36
30-OCT-2020,6482.4,6544.15,6436.65,6494.7,935769867,10131.36
02-NOV-2020,6521.8,6534.95,6473.7,6507.25,703439652,8863.57
03-NOV-2020,6539.4,6567.75,6538.6,6555.7,546155682,8534.97
04-NOV-2020,6561.6,6593.7,6528.8,6588.35,497212929,7725.14
05-NOV-2020,6639.4,6709.6,6628,6703.75,625596845,9508.98
06-NOV-2020,6724.35,6772.25,6713.2,6748.45,770662144,11107.34
09-NOV-2020,6800.6,6808.9,6743.4,6803.85,691109154,9468.46
10-NOV-2020,6856.65,6858.65,6779.7,6817.1,923464828,15493.79
11-NOV-2020,6843.3,6890.2,6788.45,6834.6,772718574,12439.62
12-NOV-2020,6847.05,6882.6,6835.15,6870.65,1082564244,11998.33
13-NOV-2020,6868.55,6940,6854.6,6935.2,832634957,10567.66
14-NOV-2020,6991.55,7003.1,6957.1,6975.6,389504686,1598.13
17-NOV-2020,7004.4,7067.65,6995.1,7062.35,1284981004,11303.05
18-NOV-2020,7064.55,7167.85,7057.95,7163.65,1062377562,13462.74
19-NOV-2020,7143.75,7246.1,7102.6,7131.7,1193565588,14953.35
20-NOV-2020,7173.4,7224.8,7127.65,7194.85,1266524881,12251.77
23-NOV-2020,7246.85,7289.15,7238.45,7279.5,1374032926,12111.32
24-NOV-2020,7322.55,7347.95,7316.4,7340,1174393472,12506.96
25-NOV-2020,7382,7387.15,7215.25,7227.55,1324569724,13692.39
26-NOV-2020,7256.75,7286.25,7193.3,7278.15,971721473,11080.29
27-NOV-2020,7317.65,7477.9,7316.95,7455.6,2441269663,33697.63
01-DEC-2020,7524.25,7529.55,7481.1,7521.3,1378829704,13318.74
02-DEC-2020,7553.9,7572.9,7497.25,7566.8,1207889780,14303.22
03-DEC-2020,7614.4,7629.5,7584.35,7597.8,955804573,13564.18
04-DEC-2020,7638.05,7667.05,7554.35,7625.9,1121583257,15999.78
07-DEC-2020,7651.85,7712.7,7650.35,7706.6,991455044,15892.56
08-DEC-2020,7768.2,7779.35,7636.35,7701.55,1462850938,15015.51
09-DEC-2020,7757.15,7775.9,7731.45,7745.05,1495339256,13778.62
10-DEC-2020,7747,7747.4,7628.15,7688.15,1378367292,13966.82
11-DEC-2020,7713.95,7753.6,7656.3,7705.05,1478472168,13536.22
14-DEC-2020,7746.4,7762.6,7721.25,7749.1,913292897,11245.08
15-DEC-2020,7751.5,7778.4,7689.65,7771.35,1227389270,13470.45
16-DEC-2020,7812.25,7865.8,7811.3,7858.7,1135582899,15115.69
17-DEC-2020,7873.95,7914.15,7822.75,7843.3,911313765,13855.69
18-DEC-2020,7859.15,7873.25,7753,7831.75,1060958298,15373
21-DEC-2020,7812.4,7823.65,7359.55,7492.05,1256753290,15573.24
22-DEC-2020,7465.75,7565.45,7264.35,7538.5,1401521975,14374.53
23-DEC-2020,7566.3,7722.4,7553.6,7711.85,1323903804,12528.4
24-DEC-2020,7761.5,7793.55,7710.45,7733.6,1035999006,11047.24
28-DEC-2020,7789.35,7826.4,7778.3,7813.85,869373039,10496.08
29-DEC-2020,7856.75,7869.45,7766.35,7806.95,881007095,10297.14
30-DEC-2020,7833.9,7841.6,7756.35,7833.2,887281846,10701.16
31-DEC-2020,7844.8,7878.8,7828.7,7862.9,1480122027,11870.79
01-JAN-2021,7877.85,7967.6,7876.3,7953.3,1169147872,10929.5
04-JAN-2021,8017.55,8075.75,7958.9,8068.05,1699454021,14867.33
05-JAN-2021,8038.75,8140.55,8002.6,8131.15,1235254058,14247.14
06-JAN-2021,8166.3,8215.2,8075.3,8160.6,1380349102,17842.98
07-JAN-2021,8237.1,8298.8,8226.15,8264,1340927331,17957.38
08-JAN-2021,8335.7,8367.9,8308.6,8349.1,1190132786,16427.01
11-JAN-2021,8404.65,8411.6,8273.5,8332.7,938242810,11830
12-JAN-2021,8327.45,8405.75,8299.5,8371.95,1416316725,15760.83
13-JAN-2021,8421.75,8446.6,8227.65,8328.3,1853471875,18191.65
14-JAN-2021,8349.35,8371.6,8289.8,8335.15,1086788562,14246.89
15-JAN-2021,8352.2,8377.6,8177.4,8246.85,2310531859,16361.98
18-JAN-2021,8251.7,8259.45,8017.6,8091.95,1349687800,13267.53
19-JAN-2021,8140.65,8274.6,8139.75,8266.15,948229475,12763.13
20-JAN-2021,8286.85,8347.5,8265.05,8341.65,1011050815,13882.26
21-JAN-2021,8403.1,8426.5,8223.85,8255,1180599011,16816.25
22-JAN-2021,8272.3,8313.55,8120.45,8151.2,1401648586,17613.16
25-JAN-2021,8244.5,8271.4,7998.6,8064.3,1419426213,14833.88
27-JAN-2021,8061.3,8061.3,7926.4,7948.9,1308438752,14044.24
28-JAN-2021,7852.65,7963.65,7845.5,7900.75,1501258166,13734.2
29-JAN-2021,7980.7,8019.05,7858.8,7883.4,1327946010,18619.69
01-FEB-2021,7933.3,8126.15,7840.25,8118.05,1367045873,16404.41
02-FEB-2021,8194.15,8321.4,8188.95,8305.1,1264848189,18626.9
03-FEB-2021,8368.4,8467.1,8300.15,8420.2,1263133231,18556.9
04-FEB-2021,8440.3,8536.65,8401.3,8525.95,1279646677,20822.25
05-FEB-2021,8585.95,8613,8418.9,8448.35,1407024067,18481.49
08-FEB-2021,8520.3,8593.15,8518.45,8576.1,986668020,15493.47
09-FEB-2021,8619.85,8635.55,8549.85,8579.85,1100027440,17800.4
10-FEB-2021,8613.75,8653.5,8553.75,8639.85,901617445,16898.79
11-FEB-2021,8632.25,8677.45,8619.65,8655.3,1083482612,14344.55
12-FEB-2021,8663.7,8690.4,8597.55,8646,1030333514,16461.34
15-FEB-2021,8695.8,8769.15,8674.2,8748.8,1022963523,18509.91
16-FEB-2021,8780.6,8821.65,8732.55,8794.3,1034902645,18642.46
17-FEB-2021,8799.3,8854.8,8786.45,8819.95,1184037756,16789.25
18-FEB-2021,8857.15,8910.8,8829.35,8856.65,1344907912,16764.03
19-FEB-2021,8851.45,8875.25,8649.6,8737.65,1537436608,20231.5
22-FEB-2021,8764.55,8789.05,8591.3,8632.05,1072056977,16575.33
23-FEB-2021,8674.4,8735.95,8606.4,8715.85,982496710,15042.8
24-FEB-2021,8766,8810.75,8703.65,8800.25,819215777,9377.82
25-FEB-2021,8878.05,8932.65,8869.95,8925.25,1350381820,18722.01
26-FEB-2021,8810,8907.1,8733.85,8816.05,1450385901,20004.65
01-MAR-2021,8893.1,8963.4,8858.65,8950.15,1145709693,15233.79
02-MAR-2021,9021.2,9105.65,8993.1,9091,1235751056,16831.05
03-MAR-2021,9167.6,9241.35,9163.45,9235.7,1151317495,18667.28
04-MAR-2021,9158.25,9316.85,9130.9,9281.25,1315156960,19418.65
05-MAR-2021,9268.3,9296.85,9056.35,9100.75,1161301580,15756.53
08-MAR-2021,9179.8,9217.45,9121.45,9134.4,835657572,12814.05
09-MAR-2021,9190.85,9213.5,9032.85,9100.55,953822351,13551.39
10-MAR-2021,9171.35,9195.45,9124.8,9169.25,667820228,11353.38
12-MAR-2021,9242.5,9264.6,9099.55,9144.4,970482652,14617.02
15-MAR-2021,9190.4,9193.5,8989.05,9081.95,858282649,13213.97
16-MAR-2021,9115.2,9135.6,9074.7,9109.3,758702669,13433.45
17-MAR-2021,9124.8,9136.1,8889.15,8907.45,791118697,12674.07
18-MAR-2021,8977.6,9026.25,8712.7,8783.1,1066462938,14464.49
19-MAR-2021,8719.45,8871.5,8543.75,8857.3,1245612526,20659.37
22-MAR-2021,8871.5,8945.55,8834.5,8929,733895037,13800.46
23-MAR-2021,8969.15,9015.45,8952.6,8991.3,675650963,13727.72
24-MAR-2021,8970.45,9019.55,8809.8,8828.45,671914008,13165.73
25-MAR-2021,8851.6,8858.35,8586.9,8669.85,1418704974,15635.88
26-MAR-2021,8759.9,8829.2,8739.25,8802.25,1059959708,12642.13
30-MAR-2021,8897.5,8982.1,8837.85,8954.05,1034875538,13949.88
31-MAR-2021,8962.85,8997.1,8922.75,8988.9,781602584,11179.87
01-APR-2021,9049.65,9144.65,9025.05,9129.65,832200676,12454.2
05-APR-2021,9123.6,9123.7,8879.55,9004.6,863062916,13280.79
06-APR-2021,9050.25,9097.15,8975.25,9062,808887987,13858.95
07-APR-2021,9090.65,9188.05,9075.9,9171.85,731297189,14212.14
08-APR-2021,9223.5,9281.05,9202.15,9226.95,877918152,15435.16
09-APR-2021,9242,9298.95,9213.3,9240.75,755947684,13572.75
12-APR-2021,9103.1,9104.45,8695.9,8762.3,1231879749,18560.53
13-APR-2021,8799.1,8923.8,8763.05,8887.35,848782717,14627.13
15-APR-2021,8861.35,8926.9,8777.6,8890.3,802026710,13717.86
16-APR-2021,8918.55,9022.55,8896.95,8982.1,567490847,11700.25
19-APR-2021,8767.8,8835.25,8647.5,8808.85,749004619,14013.55
20-APR-2021,8901.85,8957.5,8781.3,8828.4,619334563,12468.74
22-APR-2021,8781.1,8880.35,8767.6,8863.7,690584059,13726.44
23-APR-2021,8866.9,8966.5,8840.4,8892.85,646021115,13626.63
26-APR-2021,8957.75,8991,8945.25,8963.15,655889248,12553.25
27-APR-2021,8998.35,9103.8,8994.2,9092.85,643507617,13274.14
28-APR-2021,9155.1,9201.45,9141.2,9189.3,699576601,15713.96
29-APR-2021,9261.9,9282.3,9141.25,9168.3,819551884,14217.24
30-APR-2021,9113.55,9203.9,9090.65,9128.7,940579905,18466.79
03-MAY-2021,9080.5,9179.35,9048.85,9165.9,851333521,15329.72
04-MAY-2021,9241.7,9296,9120.35,9137.85,1176645427,19293.04
05-MAY-2021,9217.45,9233.1,9154.7,9214.8,868638002,14565.66
06-MAY-2021,9269.75,9289.3,9198.5,9280.05,871162495,17389.09
07-MAY-2021,9325.7,9336.9,9238.2,9249.65,790117014,16345.28
10-MAY-2021,9306.6,9333.15,9292.7,9308.2,1073829899,17020.98
11-MAY-2021,9253.75,9398.4,9228.25,9384.05,1314806177,19961.84
12-MAY-2021,9414.95,9438.95,9292.35,9323.95,1563089398,20077.56
14-MAY-2021,9386,9391.8,9158.55,9188.35,1092784696,18090.56
17-MAY-2021,9254.45,9351.1,9202.8,9340.6,861190606,15878.47
18-MAY-2021,9429.85,9510.7,9426.05,9494.85,885550941,18671.26
19-MAY-2021,9496.85,9547.4,9480.2,9495,802693329,17132.5
20-MAY-2021,9531.15,9548.9,9445.65,9482,921142452,17573.91
21-MAY-2021,9553.95,9578.4,9511.55,9551.5,905940158,17198.89
24-MAY-2021,9617.65,9646.2,9559.25,9621.35,952609390,18598.2
25-MAY-2021,9682.4,9693.15,9589.05,9616,916662789,19076.27
26-MAY-2021,9660.55,9678.05,9614.85,9631.25,771070648,14407.31
27-MAY-2021,9664,9698.05,9623.6,9683.05,1126000303,27367.89
28-MAY-2021,9723.8,9741.85,9664.15,9675.45,928194842,15803.69
31-MAY-2021,9710.75,9741.6,9657.8,9714.95,752009907,14696.18
01-JUN-2021,9761.8,9772.85,9647.05,9696.5,764335701,13664.95
02-JUN-2021,9703.7,9832.8,9699.8,9822,777913076,13690.88
03-JUN-2021,9880.85,9925.45,9872.9,9907.55,1014613225,15277.96
04-JUN-2021,9949.65,9987.45,9919.8,9974,1140147611,18666.16
07-JUN-2021,10044.8,10111.2,10021.85,10097.95,1070798883,19134.94
08-JUN-2021,10141.2,10180.15,10053.95,10162.6,1017828669,19272.54
09-JUN-2021,10218.5,10279.05,10037.9,10088.95,1483151048,24884.95
10-JUN-2021,10165.45,10244.45,10157.45,10236.95,924114623,18877.73
11-JUN-2021,10300.95,10315.55,10220.7,10262.4,902863026,17440.94
14-JUN-2021,10259.7,10259.8,10021.1,10233.45,995122572,16524.7
15-JUN-2021,10264.8,10316.3,10253.95,10292.1,939218617,16291.59
16-JUN-2021,10295.25,10307,10177.85,10200.75,883360362,15454.1
17-JUN-2021,10125.65,10234.4,10065.55,10096,895663142,16024.05
18-JUN-2021,10130.3,10142.65,9792.25,10004.4,1659288362,18772.06
21-JUN-2021,9875.25,10074.75,9842.65,10067.8,1079072112,13077.13
22-JUN-2021,10146.05,10169.05,10071.15,10084.45,916539195,12520.07
23-JUN-2021,10149.5,10154.55,10063.1,10071.65,886836065,13157.38
24-JUN-2021,10094.7,10105.7,10020.15,10047.15,810372263,10890.19
25-JUN-2021,10087.85,10149.85,10073.9,10137.3,1162635088,14399.88
28-JUN-2021,10182.75,10199.35,10153.3,10187.75,889576946,11765.81
29-JUN-2021,10197.05,10224.4,10123.35,10144.6,743644742,11361.99
30-JUN-2021,10180.3,10209.7,10163.85,10182.05,816540428,13239.99
01-JUL-2021,10204.9,10206.25,10147.4,10160.45,1091422185,11098.96
02-JUL-2021,10184.7,10230.1,10169,10224.15,783885917,12330.89
05-JUL-2021,10269.75,10279.1,10250.75,10266.55,908683025,11539.68
06-JUL-2021,10282.85,10353.15,10254.1,10275.45,691750004,13164.33
07-JUL-2021,10279,10335.15,10255.8,10323.6,604436940,12481.05
08-JUL-2021,10347.3,10376.5,10239.3,10281.8,668342663,11892.64
09-JUL-2021,10289,10339,10259.3,10329.35,606136999,10673
12-JUL-2021,10400.05,10418.7,10351.45,10371.65,584100410,11419.73
13-JUL-2021,10429.55,10432.4,10377.8,10401.2,452065451,10064.76
14-JUL-2021,10425.5,10454.45,10420.5,10435.85,451615026,13209.65
15-JUL-2021,10469.3,10483,10457.2,10472.3,459431451,12518.11
16-JUL-2021,10513.95,10518.1,10474.3,10501.05,1034603117,14657.52
19-JUL-2021,10454.05,10494.15,10382.35,10434.45,1241981608,13163.42
20-JUL-2021,10448.6,10467.2,10220.95,10292.8,711368991,12482.53
22-JUL-2021,10363.05,10418.4,10358.9,10404.7,1101870456,12326.18
23-JUL-2021,10473.95,10495.1,10406.45,10418.5,1603912356,13980.14
26-JUL-2021,10441.4,10482.75,10389.6,10423.15,690706247,13103.44
27-JUL-2021,10467.3,10505.75,10339.95,10376.15,615729785,13320.17
28-JUL-2021,10399.6,10404.3,10217.4,10335.35,774373830,14030.27
29-JUL-2021,10390,10416.65,10369.6,10411.35,802312797,15178.89
30-JUL-2021,10444.85,10549.85,10426.75,10506.15,775483075,19602.12
02-AUG-2021,10574.3,10651.65,10567.6,10644.9,860409797,19322.93
03-AUG-2021,10679.1,10684,10639.4,10666.15,1353713948,16392.38
04-AUG-2021,10713.35,10722.35,10541.55,10561.7,1877858128,19688.98
05-AUG-2021,10595.2,10595.55,10459.05,10564.4,2814246604,15664.54
06-AUG-2021,10589.1,10626.7,10557.95,10567.4,1766909533,15084.4
09-AUG-2021,10587.6,10601.35,10442,10498.4,1511092430,15381.84
10-AUG-2021,10534.1,10550.05,10301.15,10379.65,942784338,15919.21
11-AUG-2021,10393,10416.45,10135.65,10336.3,879627965,15234.07
12-AUG-2021,10365.75,10452.45,10355.15,10443.1,545763875,14465.19
13-AUG-2021,10475.75,10488.15,10416.1,10430.15,590551552,11410.11
16-AUG-2021,10439.4,10448.25,10380.8,10394.75,533219746,10003.22
17-AUG-2021,10401.2,10449.45,10350,10432.15,641914955,12963.73
18-AUG-2021,10470.4,10491.8,10431.35,10451.65,894890436,13428.74
20-AUG-2021,10375.7,10426.5,10231.9,10256.75,815234419,14209.75
23-AUG-2021,10348,10381.3,10093.1,10179,997761673,14529.8
24-AUG-2021,10221.25,10310.55,10198.05,10304.4,587140926,12751.99
25-AUG-2021,10351.7,10382.5,10313.05,10346.75,519785228,11490.31
26-AUG-2021,10383.25,10422.55,10334.75,10365.15,677264037,11662.64
27-AUG-2021,10396.3,10479.3,10348.45,10463.6,540300196,12191.47
30-AUG-2021,10516.2,10664.4,10511.65,10655.6,490010630,14128.27
31-AUG-2021,10690.1,10733.85,10656.15,10726,763910016,16068.93
01-SEP-2021,10787.85,10818.1,10716,10790.8,875420503,14498.05
02-SEP-2021,10810.85,10888.65,10792.45,10877.95,1176902767,14381.34
03-SEP-2021,10932.2,10959.15,10870.9,10920.75,1479270003,16108.21
06-SEP-2021,10966.9,10993.85,10943.6,10971.1,617127685,13220.31
07-SEP-2021,10999.65,11013.2,10868.5,10948.75,1467195255,16744.65
08-SEP-2021,10973.45,11019.05,10920.55,10990.15,1725999957,14979.84
09-SEP-2021,10981.2,11032.7,10964,11027,746143042,11607.1
13-SEP-2021,11035.05,11091.35,11001.95,11082.75,657250830,12368.07
14-SEP-2021,11145.1,11227.3,11142.25,11219.15,1348238257,21076.52
15-SEP-2021,11262.3,11336.8,11248.95,11328.95,1673301516,22784.89
16-SEP-2021,11365.85,11385.65,11299.9,11372.75,3096300856,18573.5
17-SEP-2021,11430.95,11440.55,11159.8,11223.5,2196477538,26844.11
20-SEP-2021,11136.05,11237.75,10997.05,11011.8,1289049057,16812.42
21-SEP-2021,11025.85,11082.85,10864.1,11067.15,1183522992,17062.98
22-SEP-2021,11123.4,11253.2,11112.9,11225.3,1006631355,22472.79
23-SEP-2021,11315.45,11388.8,11313.1,11370.6,985289752,21578.2
24-SEP-2021,11434.4,11451.7,11261.35,11293.15,1529841274,20033.97
27-SEP-2021,11343.6,11352.65,11220.35,11282.3,837393577,17927.64
28-SEP-2021,11324.25,11326.45,11132.8,11209.05,1019231910,18662.49
29-SEP-2021,11172.35,11327.05,11120.4,11304.6,1434956383,25239.29
30-SEP-2021,11348.4,11392.6,11336.15,11361.35,1743107290,19885.06
01-OCT-2021,11337.1,11381.25,11298.35,11372.25,1070279733,17736.49
04-OCT-2021,11440.35,11554.75,11428.4,11547.25,833319644,19246.62
05-OCT-2021,11559.4,11611.25,11529.4,11599.15,1279845924,21354.82
06-OCT-2021,11657.2,11665.15,11478.35,11501.05,1071717304,23213.43
07-OCT-2021,11603.85,11725.9,11601.95,11712.45,727060258,20306.66
08-OCT-2021,11784.8,11792.65,11720.5,11770.3,617833011,22659.01
11-OCT-2021,11819.65,11878.1,11771.2,11835.95,919694713,20564.6
12-OCT-2021,11870.7,11892.75,11788.3,11875,1099685111,19786.46
13-OCT-2021,11937.3,12048.45,11925.6,12021.6,1435799813,28149.89
14-OCT-2021,12117.85,12172.35,12085.35,12096.4,855750615,30026.99
18-OCT-2021,12222.6,12303.7,12188.8,12218.85,1350854255,31360.87
19-OCT-2021,12313.15,12338.5,11928.5,11979.9,1204801631,35246.14
20-OCT-2021,11970.75,11973.4,11639,11735.8,1233991661,34449.65
21-OCT-2021,11802.9,11821.75,11565.65,11668.3,866506069,25393.19
22-OCT-2021,11699.75,11757.95,11479.3,11579.9,962370682,24579.78
25-OCT-2021,11645.4,11655.85,11232.8,11393.65,923002702,21127.67
26-OCT-2021,11410.85,11598.45,11409.65,11586.05,972828753,20957.52
27-OCT-2021,11653.35,11662.45,11582,11598.8,676053766,16589.47
28-OCT-2021,11612.45,11612.85,11383.8,11407.35,867674519,21738.09
29-OCT-2021,11342.35,11490.25,11174,11390.85,1011645920,25472.18
01-NOV-2021,11440.4,11591.9,11410.35,11579.45,719016887,17103.34
02-NOV-2021,11625.75,11696.2,11619.7,11683.65,661387673,17343.45
03-NOV-2021,11729.15,11754.55,11601.8,11654.3,551235710,15265.06
04-NOV-2021,11737.1,11770.5,11731.85,11759.45,131834929,2662.33
08-NOV-2021,11803.7,11902.1,11700.75,11891.35,622610780,15807.81
09-NOV-2021,11924.35,12037.6,11910.05,12010.8,955298064,20681.16
10-NOV-2021,11995.25,12035,11953.9,11965,741180594,13210.47
11-NOV-2021,11982.05,11988,11831,11887.3,595704634,14320.81
12-NOV-2021,11966.3,11977.4,11853.4,11944.3,677550554,14780.36
15-NOV-2021,11990.65,12008.05,11931.65,11985.45,488103079,14294.08
16-NOV-2021,12008.65,12041.35,11935.85,11960.8,533019198,16169.31
17-NOV-2021,11950.4,11987.7,11892.15,11908.55,467802437,13906.25
18-NOV-2021,11928.9,11952.75,11672.55,11733.35,589858722,17342.1
22-NOV-2021,11749.15,11754,11298.05,11406.6,909371287,16095.41
23-NOV-2021,11341.6,11592,11278.2,11580.95,758076067,14513.94
24-NOV-2021,11641.4,11675.3,11510,11547.6,835114239,13428.27
25-NOV-2021,11565.35,11615.95,11495.35,11600.75,937787793,13895.46
26-NOV-2021,11500.8,11543.45,11232.55,11257.5,888288041,18189.15
29-NOV-2021,11155.75,11211.75,10886.4,11138.65,1135484850,16359.59
30-NOV-2021,11175.8,11392.45,11169.05,11223.55,1159037277,38774.95
01-DEC-2021,11295.65,11342.45,11206.65,11315.6,1312049919,12396.54
02-DEC-2021,11347.45,11462.05,11300.3,11447.95,1215963698,12445.3
03-DEC-2021,11481.2,11534.55,11411.95,11426.85,1487550959,13278.85
06-DEC-2021,11447.5,11456.25,11262.4,11279.65,2043074078,13261.49
07-DEC-2021,11359.15,11427,11304.25,11414.8,938120579,11377.99
08-DEC-2021,11494.4,11595.7,11490.2,11585.65,746817445,11719.94
09-DEC-2021,11642.7,11662.95,11565.15,11651.9,1657487170,12237.5
10-DEC-2021,11645.4,11737.9,11630.15,11729.1,904432043,10918.39
13-DEC-2021,11817.4,11857.8,11708.45,11725.35,712886922,12537.96
14-DEC-2021,11701.05,11730.65,11614.45,11694,666084831,11115.96
15-DEC-2021,11710.4,11735.95,11616.05,11630.4,564285064,10593.68
16-DEC-2021,11701,11727.5,11538.05,11558.8,615202081,10442.42
17-DEC-2021,11564.65,11570.35,11301.9,11325.65,738086375,14134.35
20-DEC-2021,11184.05,11197.45,10785.65,10941.55,960233899,14215.31
21-DEC-2021,11005.1,11158.55,10990.75,11083.1,763127321,11775.31
22-DEC-2021,11131.8,11263.45,11126.5,11247.2,613676963,11546.18
23-DEC-2021,11329,11363.6,11308.35,11342.65,390602233,9085.91
24-DEC-2021,11388.05,11390.6,11205.05,11232.25,516862391,8248.95
27-DEC-2021,11192.25,11280.15,11101.75,11269.05,573988843,10839.65
28-DEC-2021,11328.2,11404.25,11323.35,11396.5,488911524,9978.89
29-DEC-2021,11404.2,11454.15,11385.4,11412.7,592956775,8693.33
30-DEC-2021,11414.4,11429.25,11368,11395.65,826163295,11058.32
31-DEC-2021,11429.5,11554.45,11424.8,11543.55,989629322,10060.23
03-JAN-2022,11566,11680.75,11564.7,11673.45,746862473,10219.28
04-JAN-2022,11718.9,11743.45,11632.75,11702.1,635271364,11407.44
05-JAN-2022,11712.6,11735.05,11649.25,11705.05,592893925,12338.26
06-JAN-2022,11627.95,11706.1,11574.7,11698.7,668378347,11448.43
