Date,Close
02/01/2015 15:30:00,382.8
09/01/2015 15:30:00,372.9
16/01/2015 15:30:00,387.2
23/01/2015 15:30:00,398.85
30/01/2015 15:30:00,430.6
06/02/2015 15:30:00,416.7
13/02/2015 15:30:00,426.7
20/02/2015 15:30:00,435.35
05/03/2015 15:30:00,405.75
13/03/2015 15:30:00,398.75
20/03/2015 15:30:00,392.7
27/03/2015 15:30:00,392.85
01/04/2015 15:30:00,390.4
10/04/2015 15:30:00,400.55
17/04/2015 15:30:00,395.05
24/04/2015 15:30:00,395.9
30/04/2015 15:30:00,382.8
08/05/2015 15:30:00,353.6
15/05/2015 15:30:00,367.95
22/05/2015 15:30:00,370.45
29/05/2015 15:30:00,378.3
05/06/2015 15:30:00,363.75
12/06/2015 15:30:00,347.95
19/06/2015 15:30:00,358.2
26/06/2015 15:30:00,360.15
03/07/2015 15:30:00,357.3
10/07/2015 15:30:00,355.8
17/07/2015 15:30:00,348.95
24/07/2015 15:30:00,340.1
31/07/2015 15:30:00,323.65
07/08/2015 15:30:00,334.0
14/08/2015 15:30:00,335.05
21/08/2015 15:30:00,344.3
28/08/2015 15:30:00,341.6
04/09/2015 15:30:00,332.95
11/09/2015 15:30:00,326.45
18/09/2015 15:30:00,321.9
24/09/2015 15:30:00,324.85
01/10/2015 15:30:00,327.25
09/10/2015 15:30:00,343.2
16/10/2015 15:30:00,353.95
23/10/2015 15:30:00,343.7
30/10/2015 15:30:00,349.95
06/11/2015 15:30:00,350.05
13/11/2015 15:30:00,354.65
20/11/2015 15:30:00,371.7
27/11/2015 15:30:00,379.9
04/12/2015 15:30:00,366.75
11/12/2015 15:30:00,352.55
18/12/2015 15:30:00,361.8
24/12/2015 15:30:00,350.65
01/01/2016 15:30:00,352.05
08/01/2016 15:30:00,348.0
15/01/2016 15:30:00,335.85
22/01/2016 15:30:00,347.6
29/01/2016 15:30:00,363.7
05/02/2016 15:30:00,369.55
12/02/2016 15:30:00,353.3
19/02/2016 15:30:00,334.7
26/02/2016 15:30:00,330.15
04/03/2016 15:30:00,338.45
11/03/2016 15:30:00,346.0
18/03/2016 15:30:00,337.8
23/03/2016 15:30:00,352.7
01/04/2016 15:30:00,339.45
08/04/2016 15:30:00,335.85
13/04/2016 15:30:00,352.85
22/04/2016 15:30:00,371.65
29/04/2016 15:30:00,355.9
06/05/2016 15:30:00,365.45
13/05/2016 15:30:00,364.7
20/05/2016 15:30:00,366.05
27/05/2016 15:30:00,360.45
03/06/2016 15:30:00,355.35
10/06/2016 15:30:00,362.0
17/06/2016 15:30:00,376.35
24/06/2016 15:30:00,390.45
01/07/2016 15:30:00,405.85
08/07/2016 15:30:00,401.45
15/07/2016 15:30:00,417.75
22/07/2016 15:30:00,409.7
29/07/2016 15:30:00,421.4
05/08/2016 15:30:00,416.45
12/08/2016 15:30:00,401.95
19/08/2016 15:30:00,402.0
26/08/2016 15:30:00,405.75
02/09/2016 15:30:00,418.35
09/09/2016 15:30:00,423.95
16/09/2016 15:30:00,407.6
23/09/2016 15:30:00,409.0
30/09/2016 15:30:00,395.1
07/10/2016 15:30:00,395.3
