Date,Close
02/01/2015 15:30:00,39.14
09/01/2015 15:30:00,38.08
16/01/2015 15:30:00,36.53
23/01/2015 15:30:00,38.41
30/01/2015 15:30:00,37.2
06/02/2015 15:30:00,35.12
13/02/2015 15:30:00,34.92
20/02/2015 15:30:00,35.7
05/03/2015 15:30:00,32.7
13/03/2015 15:30:00,31.11
20/03/2015 15:30:00,31.32
27/03/2015 15:30:00,30.02
01/04/2015 15:30:00,30.84
10/04/2015 15:30:00,32.65
17/04/2015 15:30:00,32.97
24/04/2015 15:30:00,35.3
30/04/2015 15:30:00,34.33
08/05/2015 15:30:00,34.94
15/05/2015 15:30:00,34.69
22/05/2015 15:30:00,32.52
29/05/2015 15:30:00,31.3
05/06/2015 15:30:00,29.64
12/06/2015 15:30:00,28.35
19/06/2015 15:30:00,29.05
26/06/2015 15:30:00,28.45
03/07/2015 15:30:00,28.7
10/07/2015 15:30:00,26.76
17/07/2015 15:30:00,27.06
24/07/2015 15:30:00,25.25
31/07/2015 15:30:00,23.52
07/08/2015 15:30:00,24.97
14/08/2015 15:30:00,22.64
21/08/2015 15:30:00,22.6
28/08/2015 15:30:00,21.81
04/09/2015 15:30:00,20.86
11/09/2015 15:30:00,22.19
18/09/2015 15:30:00,21.73
24/09/2015 15:30:00,20.5
01/10/2015 15:30:00,20.22
09/10/2015 15:30:00,23.92
16/10/2015 15:30:00,24.11
16/10/2015 15:30:00,23.44

23/10/2015 15:30:00,23.44
30/10/2015 15:30:00,23.5
06/11/2015 15:30:00,20.98
13/11/2015 15:30:00,21.21
20/11/2015 15:30:00,21.91
27/11/2015 15:30:00,22.03
04/12/2015 15:30:00,22.89
11/12/2015 15:30:00,22.95
18/12/2015 15:30:00,24.36
24/12/2015 15:30:00,25.09
01/01/2016 15:30:00,24.52
08/01/2016 15:30:00,24.16
15/01/2016 15:30:00,21.89
22/01/2016 15:30:00,23.61
29/01/2016 15:30:00,23.79
05/02/2016 15:30:00,22.28
12/02/2016 15:30:00,20.62
19/02/2016 15:30:00,24.13
26/02/2016 15:30:00,23.67
04/03/2016 15:30:00,27.49
11/03/2016 15:30:00,28.02
18/03/2016 15:30:00,28.79
23/03/2016 15:30:00,30.22
01/04/2016 15:30:00,30.27
08/04/2016 15:30:00,30.69
13/04/2016 15:30:00,31.71
22/04/2016 15:30:00,33.69
29/04/2016 15:30:00,33.45
06/05/2016 15:30:00,31.37
13/05/2016 15:30:00,30.74
20/05/2016 15:30:00,30.74
27/05/2016 15:30:00,31.4
03/06/2016 15:30:00,32.26
10/06/2016 15:30:00,31.86
17/06/2016 15:30:00,31.01
24/06/2016 15:30:00,29.79
01/07/2016 15:30:00,31.26
08/07/2016 15:30:00,30.33
15/07/2016 15:30:00,35.53
22/07/2016 15:30:00,34.82
29/07/2016 15:30:00,33.83
05/08/2016 15:30:00,36.37
12/08/2016 15:30:00,35.71
19/08/2016 15:30:00,37.36
26/08/2016 15:30:00,35.2
02/09/2016 15:30:00,35.65
09/09/2016 15:30:00,37.6
16/09/2016 15:30:00,34.19
23/09/2016 15:30:00,35.44
30/09/2016 15:30:00,35.66
07/10/2016 15:30:00,38.73
14/10/2016 15:30:00,39.28
21/10/2016 15:30:00,40.7
28/10/2016 15:30:00,38.63
04/11/2016 15:30:00,38.41
11/11/2016 15:30:00,40.64
18/11/2016 15:30:00,36.69
25/11/2016 15:30:00,38.94
02/12/2016 15:30:00,38.72
09/12/2016 15:30:00,41.02
16/12/2016 15:30:00,39.45
23/12/2016 15:30:00,37.24
30/12/2016 15:30:00,37.28
06/01/2017 15:30:00,39.97
13/01/2017 15:30:00,42.53
20/01/2017 15:30:00,43.3
27/01/2017 15:30:00,44.71
03/02/2017 15:30:00,45.05
10/02/2017 15:30:00,44.61
17/02/2017 15:30:00,44.61
23/02/2017 15:30:00,46.28
03/03/2017 15:30:00,47.17
10/03/2017 15:30:00,44.57
17/03/2017 15:30:00,47.85
24/03/2017 15:30:00,46.99
31/03/2017 15:30:00,45.99
07/04/2017 15:30:00,46.99
13/04/2017 15:30:00,44.17
21/04/2017 15:30:00,42.96
28/04/2017 15:30:00,42.8
05/05/2017 15:30:00,41.31
12/05/2017 15:30:00,41.61
19/05/2017 15:30:00,46.64
26/05/2017 15:30:00,48.76
02/06/2017 15:30:00,46.87
09/06/2017 15:30:00,48.31
16/06/2017 15:30:00,47.82
23/06/2017 15:30:00,48.33
30/06/2017 15:30:00,52
07/07/2017 15:30:00,52.72
14/07/2017 15:30:00,53.2
21/07/2017 15:30:00,52.71
28/07/2017 15:30:00,52.58
04/08/2017 15:30:00,54.87
