Date,Close
02/01/2015 15:30:00,5836.05
09/01/2015 15:30:00,6148.2
16/01/2015 15:30:00,6141.85
23/01/2015 15:30:00,6120.8
30/01/2015 15:30:00,6263.7
06/02/2015 15:30:00,6323.3
13/02/2015 15:30:00,6897.2
20/02/2015 15:30:00,7056.95
05/03/2015 15:30:00,6990.45
13/03/2015 15:30:00,7194.8
20/03/2015 15:30:00,7349.15
27/03/2015 15:30:00,7158.25
01/04/2015 15:30:00,7188.95
10/04/2015 15:30:00,7149.9
17/04/2015 15:30:00,7115.65
24/04/2015 15:30:00,6675.95
30/04/2015 15:30:00,6859.2
08/05/2015 15:30:00,6870.95
15/05/2015 15:30:00,6788.8
22/05/2015 15:30:00,6651.55
29/05/2015 15:30:00,6375.3
05/06/2015 15:30:00,6386.4
12/06/2015 15:30:00,6261.45
19/06/2015 15:30:00,6389.2
26/06/2015 15:30:00,6565.55
03/07/2015 15:30:00,6592.75
10/07/2015 15:30:00,6410.65
17/07/2015 15:30:00,6429.4
24/07/2015 15:30:00,6295.8
31/07/2015 15:30:00,6365.95
07/08/2015 15:30:00,6532.55
14/08/2015 15:30:00,6365.05
21/08/2015 15:30:00,6283.1
28/08/2015 15:30:00,6045.3
04/09/2015 15:30:00,6174.45
11/09/2015 15:30:00,5987.9
18/09/2015 15:30:00,6005.2
24/09/2015 15:30:00,5985.7
01/10/2015 15:30:00,6242.55
09/10/2015 15:30:00,6200.95
16/10/2015 15:30:00,6180
16/10/2015 15:30:00,6145.35

23/10/2015 15:30:00,6145.35
30/10/2015 15:30:00,6079.95
06/11/2015 15:30:00,5938.55
13/11/2015 15:30:00,5716.8
20/11/2015 15:30:00,5844.75
27/11/2015 15:30:00,5854.65
04/12/2015 15:30:00,5655.2
11/12/2015 15:30:00,5594.7
18/12/2015 15:30:00,5668.1
24/12/2015 15:30:00,5601.1
01/01/2016 15:30:00,5603.25
08/01/2016 15:30:00,5698.7
15/01/2016 15:30:00,5566.15
22/01/2016 15:30:00,5418.65
29/01/2016 15:30:00,5555.2
05/02/2016 15:30:00,5493.6
12/02/2016 15:30:00,5850
19/02/2016 15:30:00,5912.6
26/02/2016 15:30:00,5871.2
04/03/2016 15:30:00,6018.1
11/03/2016 15:30:00,6278.8
18/03/2016 15:30:00,6258.85
23/03/2016 15:30:00,6386.65
01/04/2016 15:30:00,6206.1
08/04/2016 15:30:00,6406
13/04/2016 15:30:00,6526.5
22/04/2016 15:30:00,6485.9
29/04/2016 15:30:00,6314.4
06/05/2016 15:30:00,6243.6
13/05/2016 15:30:00,6521.15
20/05/2016 15:30:00,6411.95
27/05/2016 15:30:00,6289.55
03/06/2016 15:30:00,6240.2
10/06/2016 15:30:00,6297.2
17/06/2016 15:30:00,6257.95
24/06/2016 15:30:00,6230.65
01/07/2016 15:30:00,6245.25
08/07/2016 15:30:00,6337.8
15/07/2016 15:30:00,6292.85
22/07/2016 15:30:00,6343.95
29/07/2016 15:30:00,6590.45
05/08/2016 15:30:00,6367.35
12/08/2016 15:30:00,6835.1
19/08/2016 15:30:00,6976.35
26/08/2016 15:30:00,6759.65
02/09/2016 15:30:00,6594
09/09/2016 15:30:00,6580.95
16/09/2016 15:30:00,6680.05
23/09/2016 15:30:00,6899.3
30/09/2016 15:30:00,6805.2
07/10/2016 15:30:00,6991.3
14/10/2016 15:30:00,6952.75
21/10/2016 15:30:00,7019.5
28/10/2016 15:30:00,7033.65
04/11/2016 15:30:00,7001.85
11/11/2016 15:30:00,6898.15
18/11/2016 15:30:00,6528.3
25/11/2016 15:30:00,6524.6
02/12/2016 15:30:00,6600.85
09/12/2016 15:30:00,6717.4
16/12/2016 15:30:00,6836.75
23/12/2016 15:30:00,6621.8
30/12/2016 15:30:00,7084.05
06/01/2017 15:30:00,6861.45
13/01/2017 15:30:00,6734.7
20/01/2017 15:30:00,6999.45
27/01/2017 15:30:00,6978.55
03/02/2017 15:30:00,7000.4
10/02/2017 15:30:00,6961.9
17/02/2017 15:30:00,6985.2
23/02/2017 15:30:00,7051
03/03/2017 15:30:00,7024.1
10/03/2017 15:30:00,6742.7
17/03/2017 15:30:00,6802.15
24/03/2017 15:30:00,6924
31/03/2017 15:30:00,7592.15
07/04/2017 15:30:00,7354.7
13/04/2017 15:30:00,7389.2
21/04/2017 15:30:00,7318.2
28/04/2017 15:30:00,7368.8
05/05/2017 15:30:00,7403.15
12/05/2017 15:30:00,7940.2
19/05/2017 15:30:00,7602.8
26/05/2017 15:30:00,7550.2
02/06/2017 15:30:00,7716.3
09/06/2017 15:30:00,8040.6
16/06/2017 15:30:00,7891.35
23/06/2017 15:30:00,8051.35
30/06/2017 15:30:00,8023.15
07/07/2017 15:30:00,8018.7
14/07/2017 15:30:00,8010.55
21/07/2017 15:30:00,8077.05
28/07/2017 15:30:00,7968.2
04/08/2017 15:30:00,8195.25
11/08/2017 15:30:00,7955.35
18/08/2017 15:30:00,8228.65
24/08/2017 15:30:00,8156.45
01/09/2017 15:30:00,8314.7
08/09/2017 15:30:00,8313.1
15/09/2017 15:30:00,8436.5
22/09/2017 15:30:00,8337.1
29/09/2017 15:30:00,8468.35
06/10/2017 15:30:00,8635.85
13/10/2017 15:30:00,8670.45
19/10/2017 20:00:00,8650
27/10/2017 15:30:00,8622.8
03/11/2017 15:30:00,8826.65
10/11/2017 15:30:00,8801
17/11/2017 15:30:00,9102.9
24/11/2017 15:30:00,9172.5
01/12/2017 15:30:00,9510.85
08/12/2017 15:30:00,9721.05
15/12/2017 15:30:00,9399.6
22/12/2017 15:30:00,9393.8
29/12/2017 15:30:00,9395.8
05/01/2018 15:30:00,9326.25
12/01/2018 15:30:00,9298.7
19/01/2018 15:30:00,9415.9
25/01/2018 15:30:00,9301.75
02/02/2018 15:30:00,9226.75
09/02/2018 15:30:00,9310
16/02/2018 15:30:00,9354.85
23/02/2018 15:30:00,9355.05
01/03/2018 15:30:00,9413.85
09/03/2018 15:30:00,9402.7
16/03/2018 15:30:00,9427.5
23/03/2018 15:30:00,9252.85
28/03/2018 15:30:00,9555.75
06/04/2018 15:30:00,9663.85
13/04/2018 15:30:00,9697.35
20/04/2018 15:30:00,9752
27/04/2018 15:30:00,9492
04/05/2018 15:30:00,9759.95
11/05/2018 15:30:00,9200.4
18/05/2018 15:30:00,9290.55
25/05/2018 15:30:00,9339.2
01/06/2018 15:30:00,9343.05
08/06/2018 15:30:00,9401.55
15/06/2018 15:30:00,9738.75
22/06/2018 15:30:00,9944.45
29/06/2018 15:30:00,9924.75
06/07/2018 15:30:00,9954.9
13/07/2018 15:30:00,10155.15
20/07/2018 15:30:00,10428.95
27/07/2018 15:30:00,10556.6
03/08/2018 15:30:00,10414.25
10/08/2018 15:30:00,10675.7
17/08/2018 15:30:00,10463.25
24/08/2018 15:30:00,10074.65
31/08/2018 15:30:00,10271.75
07/09/2018 15:30:00,10117.15
14/09/2018 15:30:00,10060.5
21/09/2018 15:30:00,9652.05
28/09/2018 15:30:00,9719.5
05/10/2018 15:30:00,9347.7
12/10/2018 15:30:00,8971.9
19/10/2018 15:30:00,9126.15
26/10/2018 15:30:00,9192.55
02/11/2018 15:30:00,9694.15
09/11/2018 15:30:00,9761.3
16/11/2018 15:30:00,9514.3
22/11/2018 15:30:00,9336.9
30/11/2018 15:30:00,9570.35
07/12/2018 15:30:00,9563.2
14/12/2018 15:30:00,9733.05
21/12/2018 15:30:00,9802.4
28/12/2018 15:30:00,9884.1
04/01/2019 15:30:00,9784.95
11/01/2019 15:30:00,9998.5
18/01/2019 15:30:00,9962
25/01/2019 15:30:00,9928.85
01/02/2019 15:30:00,9898.6
08/02/2019 15:30:00,10004.45
15/02/2019 15:30:00,10032.35
22/02/2019 15:30:00,10174.85
01/03/2019 15:30:00,10950.85
08/03/2019 15:30:00,10320.3
15/03/2019 15:30:00,10268.8
22/03/2019 15:30:00,10465.05
29/03/2019 15:30:00,10833.55
05/04/2019 15:30:00,10665.4
12/04/2019 15:30:00,10696.7
18/04/2019 15:30:00,10695.9
26/04/2019 15:30:00,10228.25
03/05/2019 15:30:00,10348.9
10/05/2019 15:30:00,10389
17/05/2019 15:30:00,10501.3
24/05/2019 15:30:00,10927.85
31/05/2019 15:30:00,10983
07/06/2019 15:30:00,10873.05
14/06/2019 15:30:00,11045.45
21/06/2019 15:30:00,10765.25
28/06/2019 15:30:00,10714.85
05/07/2019 15:30:00,10887.7
12/07/2019 15:30:00,10861.55
19/07/2019 15:30:00,10506.15
26/07/2019 15:30:00,10747.2
02/08/2019 15:30:00,10715.35
09/08/2019 15:30:00,10322.5
16/08/2019 15:30:00,10308.1
23/08/2019 15:30:00,10298.85
30/08/2019 15:30:00,10209.4
06/09/2019 15:30:00,10152.05
13/09/2019 15:30:00,10326.75
