Date,Close
21/10/2016 15:30:00,626.25
28/10/2016 15:30:00,624.4
04/11/2016 15:30:00,594.05
11/11/2016 15:30:00,595.4
18/11/2016 15:30:00,542.4
25/11/2016 15:30:00,545.4
02/12/2016 15:30:00,572.9
09/12/2016 15:30:00,579.25
16/12/2016 15:30:00,573.15
23/12/2016 15:30:00,561.45
30/12/2016 15:30:00,576.75
06/01/2017 15:30:00,562.85
13/01/2017 15:30:00,587.05
20/01/2017 15:30:00,586.35
27/01/2017 15:30:00,608.9
03/02/2017 15:30:00,634.1
10/02/2017 15:30:00,640.6
17/02/2017 15:30:00,663.8
23/02/2017 15:30:00,690.85
03/03/2017 15:30:00,688.05
10/03/2017 15:30:00,688.2
17/03/2017 15:30:00,698.75
24/03/2017 15:30:00,727.75
31/03/2017 15:30:00,768.5
07/04/2017 15:30:00,800.45
13/04/2017 15:30:00,832.25
21/04/2017 15:30:00,827.25
28/04/2017 15:30:00,806.1
05/05/2017 15:30:00,797.65
12/05/2017 15:30:00,810.8
19/05/2017 15:30:00,800.85
26/05/2017 15:30:00,813.1
02/06/2017 15:30:00,868.55
09/06/2017 15:30:00,892.55
16/06/2017 15:30:00,936.8
23/06/2017 15:30:00,877.9
30/06/2017 15:30:00,875.45
07/07/2017 15:30:00,859.35
14/07/2017 15:30:00,881.95
21/07/2017 15:30:00,889.85
28/07/2017 15:30:00,917.1
04/08/2017 15:30:00,902.6
11/08/2017 15:30:00,973.2
18/08/2017 15:30:00,985.9
24/08/2017 15:30:00,952.95
01/09/2017 15:30:00,988.05
08/09/2017 15:30:00,1001.15
15/09/2017 15:30:00,1020.7
22/09/2017 15:30:00,1015.5
29/09/2017 15:30:00,992.7
06/10/2017 15:30:00,1107.5
13/10/2017 15:30:00,1114.85
19/10/2017 20:00:00,1081.9
27/10/2017 15:30:00,1081.15
03/11/2017 15:30:00,1194.15
10/11/2017 15:30:00,1136.8
17/11/2017 15:30:00,1197.85
24/11/2017 15:30:00,1202.85
01/12/2017 15:30:00,1294.8
08/12/2017 15:30:00,1257.55
15/12/2017 15:30:00,1274.3
22/12/2017 15:30:00,1347.85
29/12/2017 15:30:00,1363.3
05/01/2018 15:30:00,1349.85
12/01/2018 15:30:00,1368.15
19/01/2018 15:30:00,1280
25/01/2018 15:30:00,1233.85
02/02/2018 15:30:00,1180.05
09/02/2018 15:30:00,1146.5
16/02/2018 15:30:00,1283.6
23/02/2018 15:30:00,1277.05
01/03/2018 15:30:00,1334.7
09/03/2018 15:30:00,1235.65
16/03/2018 15:30:00,1212.4
23/03/2018 15:30:00,1178.55
28/03/2018 15:30:00,1264.85
06/04/2018 15:30:00,1296.65
13/04/2018 15:30:00,1336.75
20/04/2018 15:30:00,1310.35
27/04/2018 15:30:00,1285.95
04/05/2018 15:30:00,1232.1
11/05/2018 15:30:00,1173.3
18/05/2018 15:30:00,1265.5
25/05/2018 15:30:00,1237.7
01/06/2018 15:30:00,1265.95
08/06/2018 15:30:00,1272
15/06/2018 15:30:00,1269.9
22/06/2018 15:30:00,1304.2
29/06/2018 15:30:00,1249.2
06/07/2018 15:30:00,1253.25
13/07/2018 15:30:00,1231.1
20/07/2018 15:30:00,1254
27/07/2018 15:30:00,1341.6
03/08/2018 15:30:00,1462.9
10/08/2018 15:30:00,1475.4
17/08/2018 15:30:00,1509.4
24/08/2018 15:30:00,1548.05
31/08/2018 15:30:00,1517.6
07/09/2018 15:30:00,1477.8
14/09/2018 15:30:00,1434.2
21/09/2018 15:30:00,1402.45
28/09/2018 15:30:00,1326.15
05/10/2018 15:30:00,1229.45
12/10/2018 15:30:00,1184
19/10/2018 15:30:00,1100.85
26/10/2018 15:30:00,1103.6
02/11/2018 15:30:00,1255.65
09/11/2018 15:30:00,1295.75
16/11/2018 15:30:00,1151
22/11/2018 15:30:00,1097.5
30/11/2018 15:30:00,1118.8
07/12/2018 15:30:00,1153.7
14/12/2018 15:30:00,1213.35
21/12/2018 15:30:00,1180.6
28/12/2018 15:30:00,1221.85
04/01/2019 15:30:00,1239.75
11/01/2019 15:30:00,1209
18/01/2019 15:30:00,1169.25
25/01/2019 15:30:00,1130.7
01/02/2019 15:30:00,1130.25
08/02/2019 15:30:00,1268.35
15/02/2019 15:30:00,1250.25
22/02/2019 15:30:00,1256.5
01/03/2019 15:30:00,1271.45
08/03/2019 15:30:00,1168.55
15/03/2019 15:30:00,1154.65
22/03/2019 15:30:00,1151.4
29/03/2019 15:30:00,1160.85
05/04/2019 15:30:00,1172.6
12/04/2019 15:30:00,1166.95
18/04/2019 15:30:00,1163.3
26/04/2019 15:30:00,1156.2
03/05/2019 15:30:00,1175.6
10/05/2019 15:30:00,1132.9
17/05/2019 15:30:00,1150
24/05/2019 15:30:00,1162.95
31/05/2019 15:30:00,1203.5
07/06/2019 15:30:00,1196.9
14/06/2019 15:30:00,1194.8
21/06/2019 15:30:00,1142.65
28/06/2019 15:30:00,1114.4
05/07/2019 15:30:00,1076.55
12/07/2019 15:30:00,1016.05
19/07/2019 15:30:00,952.6
26/07/2019 15:30:00,924
02/08/2019 15:30:00,935.35
09/08/2019 15:30:00,849.4
16/08/2019 15:30:00,866.6
23/08/2019 15:30:00,849.3
30/08/2019 15:30:00,925.9
06/09/2019 15:30:00,950.15
13/09/2019 15:30:00,981.8
20/09/2019 15:30:00,986.6
27/09/2019 15:30:00,1001.5
04/10/2019 15:30:00,975.4
11/10/2019 15:30:00,988.15
18/10/2019 15:30:00,1046.2
25/10/2019 19:00:00,998.95
01/11/2019 15:30:00,1091.5
08/11/2019 15:30:00,1095.9
15/11/2019 15:30:00,1069.85
22/11/2019 15:30:00,1088.25
29/11/2019 15:30:00,1111.5
06/12/2019 15:30:00,1052.3
13/12/2019 15:30:00,1056.95
20/12/2019 15:30:00,1047.25
27/12/2019 15:30:00,1054.2
03/01/2020 15:30:00,1056.8
10/01/2020 15:30:00,1031.4
17/01/2020 15:30:00,1051.65
24/01/2020 15:30:00,1173.7
01/02/2020 17:00:00,1082
07/02/2020 15:30:00,1077.1
14/02/2020 15:30:00,1063.95
20/02/2020 15:30:00,1049.45
28/02/2020 15:30:00,981.5
06/03/2020 15:30:00,1020
13/03/2020 15:30:00,804.9
20/03/2020 15:30:00,731.15
27/03/2020 15:30:00,640.05
03/04/2020 15:30:00,592.2
09/04/2020 15:30:00,587.25
17/04/2020 15:30:00,603.35
24/04/2020 15:30:00,584.7
30/04/2020 15:30:00,677.15
08/05/2020 15:30:00,612.7
15/05/2020 15:30:00,651.85
22/05/2020 15:30:00,647.8
29/05/2020 15:30:00,726.05
05/06/2020 15:30:00,806.6
12/06/2020 15:30:00,821.6
19/06/2020 15:30:00,856.3
26/06/2020 15:30:00,895.9
03/07/2020 15:30:00,877.45
10/07/2020 15:30:00,930.25
17/07/2020 15:30:00,889.05
24/07/2020 15:30:00,887.15
31/07/2020 15:30:00,905.55
07/08/2020 15:30:00,958.4
14/08/2020 15:30:00,960.25
21/08/2020 15:30:00,1040.3
28/08/2020 15:30:00,1126.4
04/09/2020 15:30:00,1061.65
11/09/2020 15:30:00,1080.9
18/09/2020 15:30:00,1144.3
25/09/2020 15:30:00,1062.8
01/10/2020 15:30:00,1133.45
09/10/2020 15:30:00,1079.7
16/10/2020 15:30:00,1084.75
23/10/2020 15:30:00,1038.6
30/10/2020 15:30:00,1058.2
06/11/2020 15:30:00,1055.55
20/11/2020 15:30:00,1084.3
27/11/2020 15:30:00,1157
04/12/2020 15:30:00,1168.55
11/12/2020 15:30:00,1163.2
18/12/2020 15:30:00,1201.9
24/12/2020 15:30:00,1240.6
01/01/2021 15:30:00,1349.75
08/01/2021 15:30:00,1411.65
15/01/2021 15:30:00,1317.65
22/01/2021 15:30:00,1409.55
29/01/2021 15:30:00,1384.65
05/02/2021 15:30:00,1469
12/02/2021 15:30:00,1478.65
19/02/2021 15:30:00,1395.45
26/02/2021 15:30:00,1442.15
05/03/2021 15:30:00,1405.1
12/03/2021 15:30:00,1407.8
19/03/2021 15:30:00,1417.55
26/03/2021 15:30:00,1442.45
01/04/2021 15:30:00,1440.75
09/04/2021 15:30:00,1373.5
16/04/2021 15:30:00,1319.75
23/04/2021 15:30:00,1273.85
30/04/2021 15:30:00,1292.45
07/05/2021 15:30:00,1342.85
14/05/2021 15:30:00,1299.75
21/05/2021 15:30:00,1398
28/05/2021 15:30:00,1490.75
04/06/2021 15:30:00,1498.35
11/06/2021 15:30:00,1497.25
18/06/2021 15:30:00,1571.5
25/06/2021 15:30:00,1550
02/07/2021 15:30:00,1656.15
09/07/2021 15:30:00,1612.9
16/07/2021 15:30:00,1648
23/07/2021 15:30:00,1657.5
30/07/2021 15:30:00,1732
06/08/2021 15:30:00,1752.8
13/08/2021 15:30:00,1661.2
20/08/2021 15:30:00,1592.9
27/08/2021 15:30:00,1698.7
03/09/2021 15:30:00,1612.1
09/09/2021 15:30:00,1598.9
17/09/2021 15:30:00,1588.9
24/09/2021 15:30:00,1559.05
01/10/2021 15:30:00,1564.45
08/10/2021 15:30:00,1626.2
14/10/2021 15:30:00,1839.4
22/10/2021 15:30:00,1755.05
29/10/2021 15:30:00,1820.75
04/11/2021 19:15:00,1902.5
12/11/2021 15:30:00,1816.75
18/11/2021 15:30:00,1751.15
26/11/2021 15:30:00,1687.4
03/12/2021 15:30:00,1732.3
10/12/2021 15:30:00,1789.2
17/12/2021 15:30:00,1685.9
24/12/2021 15:30:00,1604.15
31/12/2021 15:30:00,1693.75
07/01/2022 15:30:00,1696.15
14/01/2022 15:30:00,1701.8
21/01/2022 15:30:00,1672.15
28/01/2022 15:30:00,1582.5
04/02/2022 15:30:00,1586
11/02/2022 15:30:00,1423.4
18/02/2022 15:30:00,1388.95
25/02/2022 15:30:00,1352.05
04/03/2022 15:30:00,1172.85
11/03/2022 15:30:00,1175.6
17/03/2022 15:30:00,1190.1
25/03/2022 15:30:00,1189.2
01/04/2022 15:30:00,1117.2
08/04/2022 15:30:00,1207.15
13/04/2022 15:30:00,1147.3
22/04/2022 15:30:00,1177.55
29/04/2022 15:30:00,1219.25
06/05/2022 15:30:00,1240.65
13/05/2022 15:30:00,1186
20/05/2022 15:30:00,1246.2
27/05/2022 15:30:00,1284.5
03/06/2022 15:30:00,1286.75
10/06/2022 15:30:00,1311.95
17/06/2022 15:30:00,1251.45
24/06/2022 15:30:00,1348.5
01/07/2022 15:30:00,1410.95
08/07/2022 15:30:00,1510.35
15/07/2022 15:30:00,1414.65
22/07/2022 15:30:00,1473.6
29/07/2022 15:30:00,1454.75
05/08/2022 15:30:00,1455.75
12/08/2022 15:30:00,1428.75
19/08/2022 15:30:00,1441.8
26/08/2022 15:30:00,1456.85
02/09/2022 15:30:00,1518.65
09/09/2022 15:30:00,1455
16/09/2022 15:30:00,1470.05
23/09/2022 15:30:00,1453.85
30/09/2022 15:30:00,1423.95
07/10/2022 15:30:00,1360.05
14/10/2022 15:30:00,1361.15
21/10/2022 15:30:00,1358.6
28/10/2022 15:30:00,1353.15
04/11/2022 15:30:00,1378.35
11/11/2022 15:30:00,1479
18/11/2022 15:30:00,1506.95
25/11/2022 15:30:00,1515.65
02/12/2022 15:30:00,1504.85
09/12/2022 15:30:00,1461.5
16/12/2022 15:30:00,1429.55
23/12/2022 15:30:00,1367.35
30/12/2022 15:30:00,1379.2
